,job,sex,year_x,count_x,perc,year_y,count_y,std
263,Osteopath,women,1940,1212,2.3293681606000003e-05,47.483814544307265,1832.9468394069575,3.312272243306942e-05
264,Osteopath,women,1950,574,9.449972577e-06,47.483814544307265,1832.9468394069575,3.312272243306942e-05
265,Osteopath,women,1960,500,5.753243126e-06,47.483814544307265,1832.9468394069575,3.312272243306942e-05
266,Osteopath,women,1970,0,0.0,47.483814544307265,1832.9468394069575,3.312272243306942e-05
267,Osteopath,women,1980,0,0.0,47.483814544307265,1832.9468394069575,3.312272243306942e-05
268,Osteopath,women,1990,0,0.0,47.483814544307265,1832.9468394069575,3.312272243306942e-05
269,Osteopath,women,2000,0,0.0,47.483814544307265,1832.9468394069575,3.312272243306942e-05
270,Scientist - Agriculture,men,1850,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
271,Scientist - Agriculture,men,1860,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
272,Scientist - Agriculture,men,1870,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
273,Scientist - Agriculture,men,1880,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
274,Scientist - Agriculture,men,1900,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
275,Scientist - Agriculture,men,1910,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
276,Scientist - Agriculture,men,1920,404,9.621690605e-06,47.483814544307265,7934.131069038982,5.679257635570965e-05
277,Scientist - Agriculture,men,1930,3032,6.2220173389e-05,47.483814544307265,7934.131069038982,5.679257635570965e-05
278,Scientist - Agriculture,men,1940,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
279,Scientist - Agriculture,men,1950,5534,9.1108272204e-05,47.483814544307265,7934.131069038982,5.679257635570965e-05
280,Scientist - Agriculture,men,1960,8576,9.8679626099e-05,47.483814544307265,7934.131069038982,5.679257635570965e-05
281,Scientist - Agriculture,men,1970,12623,0.00011552984735500001,47.483814544307265,7934.131069038982,5.679257635570965e-05
282,Scientist - Agriculture,men,1980,21680,0.000168712227196,47.483814544307265,7934.131069038982,5.679257635570965e-05
283,Scientist - Agriculture,men,1990,28764,0.00019288428262,47.483814544307265,7934.131069038982,5.679257635570965e-05
284,Scientist - Agriculture,men,2000,24723,0.000147053616362,47.483814544307265,7934.131069038982,5.679257635570965e-05
285,Scientist - Agriculture,women,1850,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
286,Scientist - Agriculture,women,1860,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
287,Scientist - Agriculture,women,1870,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
288,Scientist - Agriculture,women,1880,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
289,Scientist - Agriculture,women,1900,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
290,Scientist - Agriculture,women,1910,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
291,Scientist - Agriculture,women,1920,101,2.405422651e-06,47.483814544307265,7934.131069038982,5.679257635570965e-05
292,Scientist - Agriculture,women,1930,505,1.0363188509e-05,47.483814544307265,7934.131069038982,5.679257635570965e-05
293,Scientist - Agriculture,women,1940,0,0.0,47.483814544307265,7934.131069038982,5.679257635570965e-05
294,Scientist - Agriculture,women,1950,201,3.3091367380000003e-06,47.483814544307265,7934.131069038982,5.679257635570965e-05
295,Scientist - Agriculture,women,1960,997,1.1471966793e-05,47.483814544307265,7934.131069038982,5.679257635570965e-05
296,Scientist - Agriculture,women,1970,1305,1.1943789178e-05,47.483814544307265,7934.131069038982,5.679257635570965e-05
297,Scientist - Agriculture,women,1980,6944,5.403771705e-05,47.483814544307265,7934.131069038982,5.679257635570965e-05
298,Scientist - Agriculture,women,1990,11230,7.5305607489e-05,47.483814544307265,7934.131069038982,5.679257635570965e-05
299,Scientist - Agriculture,women,2000,8867,5.2741350818000005e-05,47.483814544307265,7934.131069038982,5.679257635570965e-05
